id,clearanceType,time,type
"TAR757","Runway Change",1549641590600,"DEP"
"TAR757","Runway Entry Change",1549641590600,"DEP"
"ADH646","Runway Change",1549641590600,"DEP"
"ADH646","Runway Entry Change",1549641590600,"DEP"
"AEA406","Lineup Clearance",1549641653600,"DEP"
"AEA406","Takeoff Clearance",1549641655600,"DEP"
"EZY152X","Taxi Clearance",1549641695600,"DEP"
"NOS436","Startup Clearance",1549641715600,"DEP"
"ADH124","Taxi Clearance",1549641730600,"DEP"
"NOS436","Taxi Clearance",1549641731600,"DEP"
"EZY54HY","Runway Change",1549641770600,"DEP"
"EZY54HY","Runway Entry Change",1549641770600,"DEP"
"EZY22XF","Runway Change",1549641830600,"DEP"
"EZY22XF","Runway Entry Change",1549641830600,"DEP"
"WZZ2TY","Runway Change",1549642070600,"DEP"
"WZZ2TY","Runway Entry Change",1549642070600,"DEP"
"EZY22XF","Startup Clearance",1549642129000,"DEP"
"EZY54HY","Startup Clearance",1549642129000,"DEP"
"ADH646","Startup Clearance",1549642130000,"DEP"
"EZY287C","Startup Clearance",1549642130000,"DEP"
"TAR757","Startup Clearance",1549642131000,"DEP"
"EZY22XF","Pushback Clearance",1549642145000,"DEP"
"EZY54HY","Pushback Clearance",1549642146000,"DEP"
"ADH646","Taxi Clearance",1549642147000,"DEP"
"EZY287C","Pushback Clearance",1549642147000,"DEP"
"TAR757","Pushback Clearance",1549642148000,"DEP"
"TAR757","Taxi Clearance",1549642149000,"DEP"
"EZY287C","Taxi Clearance",1549642150000,"DEP"
"EZY54HY","Taxi Clearance",1549642150000,"DEP"
"EZY22XF","Taxi Clearance",1549642150000,"DEP"
"DLH1LC","Runway Change",1549642190000,"DEP"
"DLH1LC","Runway Entry Change",1549642190000,"DEP"
"EZY22XF","Taxi Clearance",1549642198000,"DEP"
"EZY287C","Taxi Clearance",1549642499100,"DEP"
"ADH124","Lineup Clearance",1549642511100,"DEP"
"ADH124","Takeoff Clearance",1549642514100,"DEP"
"EZY54HY","Taxi Clearance",1549642522100,"DEP"
"EZY287C","Runway Entry Change",1549642526100,"DEP"
"EZY22XF","Runway Entry Change",1549642538100,"DEP"
"EZY54HY","Runway Entry Change",1549642541100,"DEP"
"EZY363E","Lineup Clearance",1549642545100,"DEP"
"EZY363E","Takeoff Clearance",1549642580100,"DEP"
"NOS436","Lineup Clearance",1549642604100,"DEP"
"EZY152X","Lineup Clearance",1549642609100,"DEP"
"NOS436","Takeoff Clearance",1549642635100,"DEP"
"EZY22XF","Lineup Clearance",1549642669100,"DEP"
"ADH646","Lineup Clearance",1549642680100,"DEP"
"EZY22XF","Takeoff Clearance",1549642687100,"DEP"
"EZY963K","Runway Change",1549642730100,"DEP"
"EZY963K","Runway Entry Change",1549642730100,"DEP"
"SWR623J","Runway Change",1549642730100,"DEP"
"SWR623J","Runway Entry Change",1549642730100,"DEP"
"ADH646","Takeoff Clearance",1549642741100,"DEP"
"EZY152X","Takeoff Clearance",1549642799100,"DEP"
"EZY54HY","Lineup Clearance",1549642843100,"DEP"
"EZY54HY","Lineup Clearance",1549642884100,"DEP"
"EZY287C","Lineup Clearance",1549642886100,"DEP"
"EZY287C","Takeoff Clearance",1549642887100,"DEP"
"MSR706","Runway Change",1549642910100,"DEP"
"MSR706","Runway Entry Change",1549642910100,"DEP"
"TAR757","Lineup Clearance",1549642930100,"DEP"
"TAR757","Takeoff Clearance",1549642962100,"DEP"
"EZY54HY","Lineup Clearance",1549643000100,"DEP"
"EZY54HY","Taxi Clearance",1549643023100,"DEP"
"EZY54HY","Takeoff Clearance",1549643029100,"DEP"
"DLH1HW","Runway Change",1549643030100,"DEP"
"DLH1HW","Runway Entry Change",1549643030100,"DEP"
