id,clearanceType,time,type
"DLH1LC","Runway Entry Change",1549642189300,"DEP"
"DLH1LC","Startup Clearance",1549642317300,"DEP"
"TAR757","Landing Clearance",1549642321300,"DEP"
"EZY287C","Taxi Clearance",1549642324300,"DEP"
"TAR757","Lineup Clearance",1549642407300,"DEP"
"TAR757","Takeoff Clearance",1549642407300,"DEP"
"DLH1LC","Pushback Clearance",1549642414300,"DEP"
"EZY22XF","Landing Clearance",1549642462300,"DEP"
"EZY287C","Runway Entry Change",1549642466300,"DEP"
"EZY22XF","Lineup Clearance",1549642480300,"DEP"
"EZY22XF","Takeoff Clearance",1549642480300,"DEP"
"EZY54HY","Landing Clearance",1549642492300,"DEP"
"EZY54HY","Lineup Clearance",1549642545300,"DEP"
"DLH1LC","Taxi Clearance",1549642607300,"DEP"
"EZY54HY","Takeoff Clearance",1549642654300,"DEP"
