position,entityId,entityName,droneId,droneName,eventType,description,riskType,distance,timestamp,visible,onlyRadar
{"lat":"45.62616477608142","lng":"8.721194410369813"},"CRITICAL_ASSET_1652283134068","FINGER_3","EiX4p58CUjWEKqBekX4s","Drone_02","DRONE_VS_CA","drone vs critical asset","YELLOW",420.7,1549641463000,false,true
{"lat":"45.626233585406865","lng":"8.72242501608836"},"NAPOLI","NAPOLI","EiX4p58CUjWEKqBekX4s","Drone_02","DRONE_OUT_PLANE","drone out of plane range","NONE",701.24,1549641479000,false,true
{"lat":"45.62582984121477","lng":"8.716423400968072"},"NAPOLI","NAPOLI","pYmn0GGsJS6rJPbrUpru","Drone_04","DRONE_VS_PLANE","drone vs plane","YELLOW",433.66,1549641502000,false,true
{"lat":"45.62582984121477","lng":"8.716423400968072"},"ADH124","ADH124","pYmn0GGsJS6rJPbrUpru","Drone_04","DRONE_VS_PLANE","drone vs plane","YELLOW",297.7,1549641502000,false,true
{"lat":"45.62582984121477","lng":"8.716423400968072"},"NOS436","NOS436","pYmn0GGsJS6rJPbrUpru","Drone_04","DRONE_VS_PLANE","drone vs plane","YELLOW",289.13,1549641502000,false,true
{"lat":"45.62582984121477","lng":"8.716423400968072"},"CRITICAL_ASSET_1652282809098","TOWER","pYmn0GGsJS6rJPbrUpru","Drone_04","DRONE_VS_CA","drone vs critical asset","YELLOW",621.37,1549641502000,false,true
{"lat":"45.62582984121477","lng":"8.716423400968072"},"CRITICAL_ASSET_1652282978809","RWY_35_L","pYmn0GGsJS6rJPbrUpru","Drone_04","DRONE_VS_CA","drone vs critical asset","ORANGE",607.95,1549641502000,false,true
{"lat":"45.62582984121477","lng":"8.716423400968072"},"CRITICAL_ASSET_1652283081689","FINGER_1","pYmn0GGsJS6rJPbrUpru","Drone_04","DRONE_VS_CA","drone vs critical asset","YELLOW",582.65,1549641502000,false,true
{"lat":"45.62582984121477","lng":"8.716423400968072"},"CRITICAL_ASSET_1652283104248","FINGER_2","pYmn0GGsJS6rJPbrUpru","Drone_04","DRONE_VS_CA","drone vs critical asset","ORANGE",231.86,1549641502000,false,true
{"lat":"45.62582984121477","lng":"8.716423400968072"},"CRITICAL_ASSET_1652283134068","FINGER_3","pYmn0GGsJS6rJPbrUpru","Drone_04","DRONE_VS_CA","drone vs critical asset","RED",138.68,1549641503000,false,true
{"lat":"45.62582984121477","lng":"8.716423400968072"},"CRITICAL_ASSET_1652340976057","FIRE_STATION","pYmn0GGsJS6rJPbrUpru","Drone_04","DRONE_VS_CA","drone vs critical asset","YELLOW",698.73,1549641502000,false,true
{"lat":"45.625967609625306","lng":"8.717953935403672"},"CRITICAL_ASSET_1652283134068","FINGER_3","pYmn0GGsJS6rJPbrUpru","Drone_04","DRONE_VS_CA","drone vs critical asset","ORANGE",201.42,1549641540000,false,true
{"lat":"45.626116858736715","lng":"8.719612014375572"},"CRITICAL_ASSET_1652283046149","RWY_35_R","pYmn0GGsJS6rJPbrUpru","Drone_04","DRONE_VS_CA","drone vs critical asset","YELLOW",1278.82,1549641566000,false,true
{"lat":"45.626151300839354","lng":"8.719994647984473"},"EZY363E","EZY363E","pYmn0GGsJS6rJPbrUpru","Drone_04","DRONE_VS_PLANE","drone vs plane","YELLOW",697.87,1549641572000,false,true
{"lat":"45.62615704118979","lng":"8.720058420252624"},"CRITICAL_ASSET_1652282809098","TOWER","pYmn0GGsJS6rJPbrUpru","Drone_04","DRONE_OUT_CA","drone out of critical asset range","NONE",757.2,1549641573000,false,true
{"lat":"45.626185742941985","lng":"8.720377281593374"},"CRITICAL_ASSET_1652283104248","FINGER_2","pYmn0GGsJS6rJPbrUpru","Drone_04","DRONE_VS_CA","drone vs critical asset","YELLOW",428.24,1549641578000,false,true
{"lat":"45.626254627147254","lng":"8.721142548811175"},"CRITICAL_ASSET_1652282978809","RWY_35_L","pYmn0GGsJS6rJPbrUpru","Drone_04","DRONE_VS_CA","drone vs critical asset","RED",280.11,1549641590000,false,true
{"lat":"45.626254627147254","lng":"8.721142548811175"},"CRITICAL_ASSET_1652283134068","FINGER_3","pYmn0GGsJS6rJPbrUpru","Drone_04","DRONE_VS_CA","drone vs critical asset","YELLOW",421.34,1549641590000,false,true
{"lat":"45.62626610784813","lng":"8.721270093347474"},"AEA406","AEA406","pYmn0GGsJS6rJPbrUpru","Drone_04","DRONE_VS_PLANE","drone vs plane","YELLOW",650.9,1549641592000,false,true
{"lat":"45.626323511352524","lng":"8.721907816028974"},"TAR757","TAR757","pYmn0GGsJS6rJPbrUpru","Drone_04","DRONE_VS_PLANE","drone vs plane","YELLOW",574.47,1549641602000,false,true
{"lat":"45.626323511352524","lng":"8.721907816028974"},"ADH646","ADH646","pYmn0GGsJS6rJPbrUpru","Drone_04","DRONE_VS_PLANE","drone vs plane","YELLOW",284.74,1549641602000,false,true
{"lat":"45.62635221310472","lng":"8.722226677369724"},"AEA406","AEA406","pYmn0GGsJS6rJPbrUpru","Drone_04","DRONE_OUT_PLANE","drone out of plane range","NONE",731.72,1549641607000,false,true
{"lat":"45.626357953455155","lng":"8.722290449637875"},"NAPOLI","NAPOLI","pYmn0GGsJS6rJPbrUpru","Drone_04","DRONE_OUT_PLANE","drone out of plane range","NONE",703.15,1549641608000,false,true
