position,scenario,exercise,trafficType,objectId,timestamp,visible,authorized,moving,speed,status,phase,name,creator,heading,droneType,onlyRadar
{"lat":"45.621954133615844","lng":"8.71580164458004"},"LIMC","2022-07-18 10:14:52.717","plane","NAPOLI",1549641150000,true,true,false,0,"ok","STATIONARY","NAPOLI","eArts",529,"UNKNOW","false"
{"lat":"45.64605738463119","lng":"8.725169731353391"},"LIMC","2022-07-18 10:14:52.717","plane","EZY363E",1549641150000,true,true,false,0,"ok","STATIONARY","EZY363E","eArts",259,"UNKNOW","false"
{"lat":"45.625973455795105","lng":"8.719449853566177"},"LIMC","2022-07-18 10:14:52.717","plane","ADH138",1549641150000,true,true,false,0,"ok","STATIONARY","ADH138","eArts",79,"UNKNOW","false"
{"lat":"45.62043065925101","lng":"8.720971821513615"},"LIMC","2022-07-18 10:14:52.717","plane","AUA516P",1549641151000,true,true,false,0,"ok","STATIONARY","AUA516P","eArts",80,"UNKNOW","false"
{"lat":"45.62043065925101","lng":"8.720971821513615"},"LIMC","2022-07-18 10:14:52.717","plane","AUA516P",1549641151000,true,true,false,0,"ok","STATIONARY","AUA516P","eArts",80,"UNKNOW","false"
{"lat":"45.64551675894887","lng":"8.724741292395818"},"LIMC","2022-07-18 10:14:52.717","plane","EZY152X",1549641133000,true,true,false,0,"ok","STATIONARY","EZY152X","eArts",349,"UNKNOW","false"
{"lat":"45.608698390152185","lng":"8.684331940902101"},"LIMC","2022-07-18 10:14:52.717","drone","T8L77hbWeSoixPwGGGQ8",1549641134000,false,false,false,3,"ok","none","Drone_03"," - Flutter App",0,"qJfB2EiRwZzorBCifwNH","true"
{"lat":"45.625973455795105","lng":"8.719449853566177"},"LIMC","2022-07-18 10:14:52.717","plane","ADH138",1549641136000,true,true,false,0,"ok","STATIONARY","ADH138","eArts",79,"UNKNOW","false"
{"lat":"45.62460250393698","lng":"8.719825728416836"},"LIMC","2022-07-18 10:14:52.717","plane","ADH124",1549641138000,true,true,false,0,"ok","STATIONARY","ADH124","eArts",78,"UNKNOW","false"
{"lat":"45.62404856106356","lng":"8.717895557407523"},"LIMC","2022-07-18 10:14:52.717","plane","AEA406",1549641141000,true,true,false,0,"ok","PUSHINGBACK","AEA406","eArts",324,"UNKNOW","false"
{"lat":"45.64551675894887","lng":"8.724741292395818"},"LIMC","2022-07-18 10:14:52.717","plane","EZY152X",1549641143000,true,true,false,0,"ok","STATIONARY","EZY152X","eArts",349,"UNKNOW","false"
{"lat":"45.62043065925101","lng":"8.720971821513615"},"LIMC","2022-07-18 10:14:52.717","plane","AUA516P",1549641144000,true,true,false,0,"ok","STATIONARY","AUA516P","eArts",80,"UNKNOW","false"
{"lat":"45.621954133615844","lng":"8.71580164458004"},"LIMC","2022-07-18 10:14:52.717","plane","NAPOLI",1549641145000,true,true,false,0,"ok","STATIONARY","NAPOLI","eArts",529,"UNKNOW","false"
{"lat":"45.6400285966966","lng":"8.676809179565437"},"LIMC","2022-07-18 10:14:52.717","drone","vhvWMZtKNhZYHbAS7L5g",1549641146000,false,false,false,3,"ok","none","Drone_01"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","true"
{"lat":"45.62460250393698","lng":"8.719825728416836"},"LIMC","2022-07-18 10:14:52.717","plane","ADH124",1549641148000,true,true,false,0,"ok","STATIONARY","ADH124","eArts",78,"UNKNOW","false"
{"lat":"45.625973455795105","lng":"8.719449853566177"},"LIMC","2022-07-18 10:14:52.717","plane","ADH138",1549641148000,true,true,false,0,"ok","STATIONARY","ADH138","eArts",79,"UNKNOW","false"
{"lat":"45.608698390152185","lng":"8.684331940902101"},"LIMC","2022-07-18 10:14:52.717","drone","T8L77hbWeSoixPwGGGQ8",1549641151000,false,false,false,3,"ok","none","Drone_03"," - Flutter App",0,"qJfB2EiRwZzorBCifwNH","true"
{"lat":"45.62456925984756","lng":"8.692659740271"},"LIMC","2022-07-18 10:14:52.717","drone","xs2LzjI4LbmYznKdhzPt",1549641151000,false,false,true,6,"ok","none","Drone_02"," - Flutter App",85,"iGbdly63CmE9yNzl8Xus","true"
{"lat":"45.621954133615844","lng":"8.71580164458004"},"LIMC","2022-07-18 10:14:52.717","plane","NAPOLI",1549641131000,true,true,false,0,"ok","STATIONARY","NAPOLI","eArts",529,"UNKNOW","false"
{"lat":"45.62043065925101","lng":"8.720971821513615"},"LIMC","2022-07-18 10:14:52.717","plane","AUA516P",1549641131000,true,true,false,0,"ok","STATIONARY","AUA516P","eArts",80,"UNKNOW","false"
{"lat":"45.625973455795105","lng":"8.719449853566177"},"LIMC","2022-07-18 10:14:52.717","plane","ADH138",1549641135000,true,true,false,0,"ok","STATIONARY","ADH138","eArts",79,"UNKNOW","false"
{"lat":"45.62460250393698","lng":"8.719825728416836"},"LIMC","2022-07-18 10:14:52.717","plane","ADH124",1549641136000,true,true,false,0,"ok","STATIONARY","ADH124","eArts",78,"UNKNOW","false"
{"lat":"45.625973455795105","lng":"8.719449853566177"},"LIMC","2022-07-18 10:14:52.717","plane","ADH138",1549641139000,true,true,false,0,"ok","STATIONARY","ADH138","eArts",79,"UNKNOW","false"
{"lat":"45.625973455795105","lng":"8.719449853566177"},"LIMC","2022-07-18 10:14:52.717","plane","ADH138",1549641141000,true,true,false,0,"ok","STATIONARY","ADH138","eArts",79,"UNKNOW","false"
{"lat":"45.608698390152185","lng":"8.684331940902101"},"LIMC","2022-07-18 10:14:52.717","drone","T8L77hbWeSoixPwGGGQ8",1549641142000,false,false,false,3,"ok","none","Drone_03"," - Flutter App",0,"qJfB2EiRwZzorBCifwNH","true"
{"lat":"45.624044799831914","lng":"8.717899411289592"},"LIMC","2022-07-18 10:14:52.717","plane","AEA406",1549641142000,true,true,false,0,"ok","PUSHINGBACK","AEA406","eArts",324,"UNKNOW","false"
{"lat":"45.625973455795105","lng":"8.719449853566177"},"LIMC","2022-07-18 10:14:52.717","plane","ADH138",1549641142000,true,true,false,0,"ok","STATIONARY","ADH138","eArts",79,"UNKNOW","false"
{"lat":"45.62460250393698","lng":"8.719825728416836"},"LIMC","2022-07-18 10:14:52.717","plane","ADH124",1549641144000,true,true,false,0,"ok","STATIONARY","ADH124","eArts",78,"UNKNOW","false"
{"lat":"45.608698390152185","lng":"8.684331940902101"},"LIMC","2022-07-18 10:14:52.717","drone","T8L77hbWeSoixPwGGGQ8",1549641146000,false,false,false,3,"ok","none","Drone_03"," - Flutter App",0,"qJfB2EiRwZzorBCifwNH","true"
{"lat":"45.625973455795105","lng":"8.719449853566177"},"LIMC","2022-07-18 10:14:52.717","plane","ADH138",1549641146000,true,true,false,0,"ok","STATIONARY","ADH138","eArts",79,"UNKNOW","false"
{"lat":"45.62402599367182","lng":"8.71791868069218"},"LIMC","2022-07-18 10:14:52.717","plane","AEA406",1549641147000,true,true,false,0,"ok","PUSHINGBACK","AEA406","eArts",324,"UNKNOW","false"
{"lat":"45.64605738463119","lng":"8.725169731353391"},"LIMC","2022-07-18 10:14:52.717","plane","EZY363E",1549641131000,true,true,false,0,"ok","STATIONARY","EZY363E","eArts",259,"UNKNOW","false"
{"lat":"45.608698390152185","lng":"8.684331940902101"},"LIMC","2022-07-18 10:14:52.717","drone","T8L77hbWeSoixPwGGGQ8",1549641132000,false,false,false,3,"ok","none","Drone_03"," - Flutter App",0,"qJfB2EiRwZzorBCifwNH","true"
{"lat":"45.64551675894887","lng":"8.724741292395818"},"LIMC","2022-07-18 10:14:52.717","plane","EZY152X",1549641131000,true,true,false,0,"ok","STATIONARY","EZY152X","eArts",349,"UNKNOW","false"
{"lat":"45.6400285966966","lng":"8.676809179565437"},"LIMC","2022-07-18 10:14:52.717","drone","vhvWMZtKNhZYHbAS7L5g",1549641131000,false,false,false,3,"ok","none","Drone_01"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","true"
{"lat":"45.62448754877359","lng":"8.691198395980226"},"LIMC","2022-07-18 10:14:52.717","drone","xs2LzjI4LbmYznKdhzPt",1549641131000,false,false,false,3,"ok","none","Drone_02"," - Flutter App",0,"iGbdly63CmE9yNzl8Xus","true"
{"lat":"45.608698390152185","lng":"8.684331940902101"},"LIMC","2022-07-18 10:14:52.717","drone","T8L77hbWeSoixPwGGGQ8",1549641133000,false,false,false,3,"ok","none","Drone_03"," - Flutter App",0,"qJfB2EiRwZzorBCifwNH","true"
{"lat":"45.62451335227063","lng":"8.691659873124681"},"LIMC","2022-07-18 10:14:52.717","drone","xs2LzjI4LbmYznKdhzPt",1549641138000,false,false,true,6,"ok","none","Drone_02"," - Flutter App",85,"iGbdly63CmE9yNzl8Xus","true"
{"lat":"45.621954133615844","lng":"8.71580164458004"},"LIMC","2022-07-18 10:14:52.717","plane","NAPOLI",1549641139000,true,true,false,0,"ok","STATIONARY","NAPOLI","eArts",529,"UNKNOW","false"
{"lat":"45.64551675894887","lng":"8.724741292395818"},"LIMC","2022-07-18 10:14:52.717","plane","EZY152X",1549641139000,true,true,false,0,"ok","STATIONARY","EZY152X","eArts",349,"UNKNOW","false"
{"lat":"45.64605738463119","lng":"8.725169731353391"},"LIMC","2022-07-18 10:14:52.717","plane","EZY363E",1549641143000,true,true,false,0,"ok","STATIONARY","EZY363E","eArts",259,"UNKNOW","false"
{"lat":"45.6400285966966","lng":"8.676809179565437"},"LIMC","2022-07-18 10:14:52.717","drone","vhvWMZtKNhZYHbAS7L5g",1549641145000,false,false,false,3,"ok","none","Drone_01"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","true"
{"lat":"45.62460250393698","lng":"8.719825728416836"},"LIMC","2022-07-18 10:14:52.717","plane","ADH124",1549641146000,true,true,false,0,"ok","STATIONARY","ADH124","eArts",78,"UNKNOW","false"
{"lat":"45.608698390152185","lng":"8.684331940902101"},"LIMC","2022-07-18 10:14:52.717","drone","T8L77hbWeSoixPwGGGQ8",1549641147000,false,false,false,3,"ok","none","Drone_03"," - Flutter App",0,"qJfB2EiRwZzorBCifwNH","true"
{"lat":"45.64551675894887","lng":"8.724741292395818"},"LIMC","2022-07-18 10:14:52.717","plane","EZY152X",1549641147000,true,true,false,0,"ok","STATIONARY","EZY152X","eArts",349,"UNKNOW","false"
{"lat":"45.62043065925101","lng":"8.720971821513615"},"LIMC","2022-07-18 10:14:52.717","plane","AUA516P",1549641148000,true,true,false,0,"ok","STATIONARY","AUA516P","eArts",80,"UNKNOW","false"
{"lat":"45.64551675894887","lng":"8.724741292395818"},"LIMC","2022-07-18 10:14:52.717","plane","EZY152X",1549641134000,true,true,false,0,"ok","STATIONARY","EZY152X","eArts",349,"UNKNOW","false"
{"lat":"45.62043065925101","lng":"8.720971821513615"},"LIMC","2022-07-18 10:14:52.717","plane","AUA516P",1549641133000,true,true,false,0,"ok","STATIONARY","AUA516P","eArts",80,"UNKNOW","false"
{"lat":"45.6400285966966","lng":"8.676809179565437"},"LIMC","2022-07-18 10:14:52.717","drone","vhvWMZtKNhZYHbAS7L5g",1549641135000,false,false,false,3,"ok","none","Drone_01"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","true"
{"lat":"45.64551675894887","lng":"8.724741292395818"},"LIMC","2022-07-18 10:14:52.717","plane","EZY152X",1549641137000,true,true,false,0,"ok","STATIONARY","EZY152X","eArts",349,"UNKNOW","false"
{"lat":"45.608698390152185","lng":"8.684331940902101"},"LIMC","2022-07-18 10:14:52.717","drone","T8L77hbWeSoixPwGGGQ8",1549641138000,false,false,false,3,"ok","none","Drone_03"," - Flutter App",0,"qJfB2EiRwZzorBCifwNH","true"
{"lat":"45.62460250393698","lng":"8.719825728416836"},"LIMC","2022-07-18 10:14:52.717","plane","ADH124",1549641141000,true,true,false,0,"ok","STATIONARY","ADH124","eArts",78,"UNKNOW","false"
{"lat":"45.64605738463119","lng":"8.725169731353391"},"LIMC","2022-07-18 10:14:52.717","plane","EZY363E",1549641141000,true,true,false,0,"ok","STATIONARY","EZY363E","eArts",259,"UNKNOW","false"
{"lat":"45.62043065925101","lng":"8.720971821513615"},"LIMC","2022-07-18 10:14:52.717","plane","AUA516P",1549641141000,true,true,false,0,"ok","STATIONARY","AUA516P","eArts",80,"UNKNOW","false"
{"lat":"45.62453915576767","lng":"8.692121350269137"},"LIMC","2022-07-18 10:14:52.717","drone","xs2LzjI4LbmYznKdhzPt",1549641144000,false,false,true,6,"ok","none","Drone_02"," - Flutter App",85,"iGbdly63CmE9yNzl8Xus","true"
{"lat":"45.625973455795105","lng":"8.719449853566177"},"LIMC","2022-07-18 10:14:52.717","plane","ADH138",1549641145000,true,true,false,0,"ok","STATIONARY","ADH138","eArts",79,"UNKNOW","false"
{"lat":"45.62043065925101","lng":"8.720971821513615"},"LIMC","2022-07-18 10:14:52.717","plane","AUA516P",1549641146000,true,true,false,0,"ok","STATIONARY","AUA516P","eArts",80,"UNKNOW","false"
{"lat":"45.6240297549041","lng":"8.717914826812695"},"LIMC","2022-07-18 10:14:52.717","plane","AEA406",1549641146000,true,true,false,0,"ok","PUSHINGBACK","AEA406","eArts",324,"UNKNOW","false"
{"lat":"45.62043065925101","lng":"8.720971821513615"},"LIMC","2022-07-18 10:14:52.717","plane","AUA516P",1549641147000,true,true,false,0,"ok","STATIONARY","AUA516P","eArts",80,"UNKNOW","false"
{"lat":"45.608698390152185","lng":"8.684331940902101"},"LIMC","2022-07-18 10:14:52.717","drone","T8L77hbWeSoixPwGGGQ8",1549641148000,false,false,false,3,"ok","none","Drone_03"," - Flutter App",0,"qJfB2EiRwZzorBCifwNH","true"
{"lat":"45.621954133615844","lng":"8.71580164458004"},"LIMC","2022-07-18 10:14:52.717","plane","NAPOLI",1549641148000,true,true,false,0,"ok","STATIONARY","NAPOLI","eArts",529,"UNKNOW","false"
{"lat":"45.6400285966966","lng":"8.676809179565437"},"LIMC","2022-07-18 10:14:52.717","drone","vhvWMZtKNhZYHbAS7L5g",1549641150000,false,false,false,3,"ok","none","Drone_01"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","true"
{"lat":"45.64605738463119","lng":"8.725169731353391"},"LIMC","2022-07-18 10:14:52.717","plane","EZY363E",1549641150000,true,true,false,0,"ok","STATIONARY","EZY363E","eArts",259,"UNKNOW","false"
{"lat":"45.62456495926472","lng":"8.692582827413592"},"LIMC","2022-07-18 10:14:52.717","drone","xs2LzjI4LbmYznKdhzPt",1549641150000,false,false,true,6,"ok","none","Drone_02"," - Flutter App",85,"iGbdly63CmE9yNzl8Xus","true"
{"lat":"45.625973455795105","lng":"8.719449853566177"},"LIMC","2022-07-18 10:14:52.717","plane","ADH138",1549641151000,true,true,false,0,"ok","STATIONARY","ADH138","eArts",79,"UNKNOW","false"
{"lat":"45.62460250393698","lng":"8.719825728416836"},"LIMC","2022-07-18 10:14:52.717","plane","ADH124",1549641137000,true,true,false,0,"ok","STATIONARY","ADH124","eArts",78,"UNKNOW","false"
{"lat":"45.64551675894887","lng":"8.724741292395818"},"LIMC","2022-07-18 10:14:52.717","plane","EZY152X",1549641138000,true,true,false,0,"ok","STATIONARY","EZY152X","eArts",349,"UNKNOW","false"
{"lat":"45.62460250393698","lng":"8.719825728416836"},"LIMC","2022-07-18 10:14:52.717","plane","ADH124",1549641139000,true,true,false,0,"ok","STATIONARY","ADH124","eArts",78,"UNKNOW","false"
{"lat":"45.64605738463119","lng":"8.725169731353391"},"LIMC","2022-07-18 10:14:52.717","plane","EZY363E",1549641142000,true,true,false,0,"ok","STATIONARY","EZY363E","eArts",259,"UNKNOW","false"
{"lat":"45.6400285966966","lng":"8.676809179565437"},"LIMC","2022-07-18 10:14:52.717","drone","vhvWMZtKNhZYHbAS7L5g",1549641143000,false,false,false,3,"ok","none","Drone_01"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","true"
{"lat":"45.624534855184834","lng":"8.692044437411727"},"LIMC","2022-07-18 10:14:52.717","drone","xs2LzjI4LbmYznKdhzPt",1549641143000,false,false,true,6,"ok","none","Drone_02"," - Flutter App",85,"iGbdly63CmE9yNzl8Xus","true"
{"lat":"45.608698390152185","lng":"8.684331940902101"},"LIMC","2022-07-18 10:14:52.717","drone","T8L77hbWeSoixPwGGGQ8",1549641144000,false,false,false,3,"ok","none","Drone_03"," - Flutter App",0,"qJfB2EiRwZzorBCifwNH","true"
{"lat":"45.62403351613626","lng":"8.717910972932696"},"LIMC","2022-07-18 10:14:52.717","plane","AEA406",1549641145000,true,true,false,0,"ok","PUSHINGBACK","AEA406","eArts",324,"UNKNOW","false"
{"lat":"45.62043065925101","lng":"8.720971821513615"},"LIMC","2022-07-18 10:14:52.717","plane","AUA516P",1549641150000,true,true,false,0,"ok","STATIONARY","AUA516P","eArts",80,"UNKNOW","false"
{"lat":"45.6400285966966","lng":"8.676809179565437"},"LIMC","2022-07-18 10:14:52.717","drone","vhvWMZtKNhZYHbAS7L5g",1549641151000,false,false,false,3,"ok","none","Drone_01"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","true"
{"lat":"45.62408617337276","lng":"8.717857018558387"},"LIMC","2022-07-18 10:14:52.717","plane","AEA406",1549641131000,true,true,false,0,"ok","PUSHINGBACK","AEA406","eArts",324,"UNKNOW","false"
{"lat":"45.6400285966966","lng":"8.676809179565437"},"LIMC","2022-07-18 10:14:52.717","drone","vhvWMZtKNhZYHbAS7L5g",1549641136000,false,false,false,3,"ok","none","Drone_01"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","true"
{"lat":"45.608698390152185","lng":"8.684331940902101"},"LIMC","2022-07-18 10:14:52.717","drone","T8L77hbWeSoixPwGGGQ8",1549641137000,false,false,false,3,"ok","none","Drone_03"," - Flutter App",0,"qJfB2EiRwZzorBCifwNH","true"
{"lat":"45.621954133615844","lng":"8.71580164458004"},"LIMC","2022-07-18 10:14:52.717","plane","NAPOLI",1549641138000,true,true,false,0,"ok","STATIONARY","NAPOLI","eArts",529,"UNKNOW","false"
{"lat":"45.608698390152185","lng":"8.684331940902101"},"LIMC","2022-07-18 10:14:52.717","drone","T8L77hbWeSoixPwGGGQ8",1549641140000,false,false,false,3,"ok","none","Drone_03"," - Flutter App",0,"qJfB2EiRwZzorBCifwNH","true"
{"lat":"45.6400285966966","lng":"8.676809179565437"},"LIMC","2022-07-18 10:14:52.717","drone","vhvWMZtKNhZYHbAS7L5g",1549641140000,false,false,false,3,"ok","none","Drone_01"," - Flutter App",0,"AOe1Xx3NxyiGci0wcwNf","true"
{"lat":"45.62454775693335","lng":"8.692275175983955"},"LIMC","2022-07-18 10:14:52.717","drone","xs2LzjI4LbmYznKdhzPt",1549641146000,false,false,true,6,"ok","none","Drone_02"," - Flutter App",85,"iGbdly63CmE9yNzl8Xus","true"
{"lat":"45.625973455795105","lng":"8.719449853566177"},"LIMC","2022-07-18 10:14:52.717","plane","ADH138",1549641147000,true,true,false,0,"ok","STATIONARY","ADH138","eArts",79,"UNKNOW","false"
{"lat":"45.625973455795105","lng":"8.719449853566177"},"LIMC","2022-07-18 10:14:52.717","plane","ADH138",1549641150000,true,true,false,0,"ok","STATIONARY","ADH138","eArts",79,"UNKNOW","false"
{"lat":"45.62043065925101","lng":"8.720971821513615"},"LIMC","2022-07-18 10:14:52.717","plane","AUA516P",1549641134000,true,true,false,0,"ok","STATIONARY","AUA516P","eArts",80,"UNKNOW","false"
{"lat":"45.62460250393698","lng":"8.719825728416836"},"LIMC","2022-07-18 10:14:52.717","plane","ADH124",1549641134000,true,true,false,0,"ok","STATIONARY","ADH124","eArts",78,"UNKNOW","false"
{"lat":"45.64605738463119","lng":"8.725169731353391"},"LIMC","2022-07-18 10:14:52.717","plane","EZY363E",1549641134000,true,true,false,0,"ok","STATIONARY","EZY363E","eArts",259,"UNKNOW","false"
{"lat":"45.62449614993927","lng":"8.691352221695045"},"LIMC","2022-07-18 10:14:52.717","drone","xs2LzjI4LbmYznKdhzPt",1549641134000,false,false,true,6,"ok","none","Drone_02"," - Flutter App",85,"iGbdly63CmE9yNzl8Xus","true"
{"lat":"45.62043065925101","lng":"8.720971821513615"},"LIMC","2022-07-18 10:14:52.717","plane","AUA516P",1549641135000,true,true,false,0,"ok","STATIONARY","AUA516P","eArts",80,"UNKNOW","false"
{"lat":"45.624071128450616","lng":"8.717872434104248"},"LIMC","2022-07-18 10:14:52.717","plane","AEA406",1549641135000,true,true,false,0,"ok","PUSHINGBACK","AEA406","eArts",324,"UNKNOW","false"
{"lat":"45.608698390152185","lng":"8.684331940902101"},"LIMC","2022-07-18 10:14:52.717","drone","T8L77hbWeSoixPwGGGQ8",1549641136000,false,false,false,3,"ok","none","Drone_03"," - Flutter App",0,"qJfB2EiRwZzorBCifwNH","true"
{"lat":"45.625973455795105","lng":"8.719449853566177"},"LIMC","2022-07-18 10:14:52.717","plane","ADH138",1549641137000,true,true,false,0,"ok","STATIONARY","ADH138","eArts",79,"UNKNOW","false"
{"lat":"45.62043065925101","lng":"8.720971821513615"},"LIMC","2022-07-18 10:14:52.717","plane","AUA516P",1549641137000,true,true,false,0,"ok","STATIONARY","AUA516P","eArts",80,"UNKNOW","false"
{"lat":"45.64605738463119","lng":"8.725169731353391"},"LIMC","2022-07-18 10:14:52.717","plane","EZY363E",1549641138000,true,true,false,0,"ok","STATIONARY","EZY363E","eArts",259,"UNKNOW","false"
{"lat":"45.621954133615844","lng":"8.71580164458004"},"LIMC","2022-07-18 10:14:52.717","plane","NAPOLI",1549641140000,true,true,false,0,"ok","STATIONARY","NAPOLI","eArts",529,"UNKNOW","false"
{"lat":"45.624041038600154","lng":"8.717903265171143"},"LIMC","2022-07-18 10:14:52.717","plane","AEA406",1549641143000,true,true,false,0,"ok","PUSHINGBACK","AEA406","eArts",324,"UNKNOW","false"
{"lat":"45.64551675894887","lng":"8.724741292395818"},"LIMC","2022-07-18 10:14:52.717","plane","EZY152X",1549641144000,true,true,false,0,"ok","STATIONARY","EZY152X","eArts",349,"UNKNOW","false"
{"lat":"45.62460250393698","lng":"8.719825728416836"},"LIMC","2022-07-18 10:14:52.717","plane","ADH124",1549641145000,true,true,false,0,"ok","STATIONARY","ADH124","eArts",78,"UNKNOW","false"
